2023-02-09 16:07,@OverDrive1050 someone spotted this guy rolling into the Air Canada Centre with @odognine2 Leafs blazer https://t.co/WeRQM2VX7Y,MADuench,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 15:46,@HeresyYyc Air Canada sucks as bad as the LPC and CBC.,Tyler52943242,0,2,en,Canada,Ontario,(Old) Ottawa,45.4437213,-75.6827296
2023-02-09 15:37,@JalenRose said on National television that VC AKA Air Canada the great Vince Carter should have a statue in front? https://t.co/x75l9p0zNG,SweetGarcon,0,0,en,France,Ile-de-France,Rungis,48.74566135,2.358665577
2023-02-09 15:30,This is coming everywhere for every transaction. We are real close to the mark of the beast system . Will you refus? https://t.co/NbbgPlBUGl,justtru17398644,0,0,en,United States,NULL,NULL,39.7837304,-100.445882
2023-02-09 15:18,@Lumpenpancakes @UI_ng6hung1 @pplsartofwar ooo i looked up YYZ to HKG and it's like at least $500 cheaper than to P? https://t.co/pwvIrMSP71,gofango,0,4,en,United States,Michigan,Putnam Township,42.4347571,-83.9849477
2023-02-09 15:09,I?ll do anything and everything I can to avoid Air Canada so I welcome Porter Air to YVR @MikeSmythNews @porterairlines @AirCanada,myfriendtheend,0,2,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 14:58,@TorontoStar Imagine receiving COVID wage subsidies without providing Social Insurance Number ?. I can only imagine? https://t.co/lYFMKJ4xX9,VancouverBuzzer,3,5,en,Canada,British Columbia,Vancouver,49.2608724,-123.113952
2023-02-09 14:53,An Air Canada Boeing 777-333(ER) reg. C-FIVS landing runway 29 at CYYC #yyc #avgeek #aviation #aviationlovers? https://t.co/9xnB28sYOL,jasonChampton,1,8,en,Canada,Alberta,Calgary,51.0456064,-114.0575418
2023-02-09 14:18,People are panic-selling Air Canada stock? this rebound though. https://t.co/SAi8Fj8Ut4,josepintoj,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 14:14,I have a killer confirmation code from Air Canada for a upcoming warm trip.So on point.,SadBillAckman,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 14:01,BST Vacations are extending the following exclusive offers to RCL Members from Air Canada Vacations Azamara Cruise? https://t.co/bWp0QbERLq,Legion_Magazine,0,1,en,Canada,Ontario,Ottawa,45.4208777,-75.6901106
2023-02-09 13:44,@MNavarroGenie @CBC I remember when Air Canada was the government airline. High brow arrogant. They continue to be? https://t.co/FGxRzZ0rbU,19828384,0,2,en,Canada,British Columbia,NULL,55.001251,-125.002441
2023-02-09 13:41,The CPC MPs that met with Air Canada probably have a better understanding of how progressive people in Sask feel af? https://t.co/tt7Z07AeQb,habpipes,3,9,en,Canada,Saskatchewan,Regina,50.44876,-104.61731
2023-02-09 13:41,@Mo63829405Linda @CarymaRules I thought the kangaroos got to Australia via Air Canada! They had vouchers because th? https://t.co/N1ExKuqNh6,shannon52404825,0,1,en,Canada,Alberta,NULL,55.001251,-115.002136
2023-02-09 13:30,Several Saskatchewan MPs met with representatives of Air Canada at a recent caucus meeting to express their concern? https://t.co/LLsv6USrKO,ctvregina,1,2,en,Canada,Saskatchewan,Regina,50.44876,-104.61731
2023-02-09 13:26,@laughingfish333 @blogTO Don?t shop there then. People have become too reliant on corporate groceries. Are you goin? https://t.co/Hqmf027pnh,stenshaw,0,0,en,Canada,Ontario,Brantford,43.1408157,-80.2631733
2023-02-09 13:26,@SteveWps @WTIBull ?Donated to charity?Only cuz it wasn?t worth anything. https://t.co/Usz7YZ2BA8,TrashMcOiltrash,0,3,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 13:16,@HeresyYyc never fly Air Canada.. horrible service flight schedules and rude employees,SerenaR1969,0,6,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 13:15,Flights Discount CouponsDomestic AirlinesAmerican AirlinesUnited AirlinesJetBlue AirwaysSouthwestSpirit Airli? https://t.co/wrmypwVj0k,maglyonlinellc,0,0,en,United States,Wyoming,NULL,43.1700264,-107.568534
2023-02-09 13:13,When Air Canada was sold Conservative MPs argued that air travel was not a public service therefore gov't shouldn? https://t.co/OEgJthMuJQ,YQRosie,14,23,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 12:57,@caldervenice @luisella_romeo Yes  we found Air Canada very helpful re wheelchairs. However we had to book an earli? https://t.co/HuBQKGsbRO,Athena1944,0,0,en,Canada,Ontario,NULL,50.000678,-86.000977
2023-02-09 12:44,@Athena1944 @luisella_romeo I sympathize. Air Canada was great with wheelchairs when we flew to Venice last Septemb? https://t.co/P2f13hfwjy,caldervenice,0,1,en,Canada,British Columbia,Victoria,48.4283182,-123.3649533
2023-02-09 12:32,Sign me up for Air Canada ???????? https://t.co/ZEIu86xMce,KaitlandVSpek,0,18,en,Canada,Ontario,NULL,43.235852,-80.8137615
2023-02-09 12:19,Similarly in the airline industry #Air there are Air France Air Canada and Air India as well as in the food? https://t.co/blqjVCA3ap,FaisalQureshi_,0,0,en,Canada,British Columbia,Vancouver,49.2608724,-123.113952
2023-02-09 12:18,Not Porter outshining Air Canada all together???,somuchemphasis,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 12:16,Travel is weird.  I just booked my flights to NASFIC AKA Pemmi-Con in Canada in July.  I'm booked on planes operate? https://t.co/x4LQqZ5wsi,chris_gerrib,0,0,en,United States,Illinois,Darien,41.7508713,-87.9739593
2023-02-09 11:56,@Gatwick1Airport Also with WestJet gone air Canada will do extremely well at Gatwick. I feel like gatwick is becomi? https://t.co/VEcsNq2610,ArchieWells17,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 11:54,?i was just thinking how I wanna go to hawaii and i open the air canada app to this https://t.co/8soW29rTV3,maysmikami,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 11:46,#ROU1721 A321 211SL Air Canada Rouge: 3.1 mi away @ 34050 ft and 64.2° frm hrzn heading W  - 10:44:55? https://t.co/DAhUvvMCs7,sarpy_spotter,0,0,en,United States,Nebraska,Bellevue,41.1434547,-95.9124686
2023-02-09 11:42,#JZA7110 C-FEIX EMB-175 SU Air Canada Express: 12.5 km away @ 35000 ft and 40.5° frm hrzn heading E @ 889.1km/h 11? https://t.co/Mug7k3FkPa,OverKingston,0,0,en,Canada,Ontario,Kingston,44.230687,-76.481323
2023-02-09 11:41,@RachelNotley Are we in the business of supporting businesses that can?t support themselves? I know Trudeau loves t? https://t.co/IgciE6RYXe,ZipTieGuy,0,1,en,Canada,Alberta,Calgary,51.0456064,-114.0575418
2023-02-09 11:40,@TekSavvyBuzz @FP_Champagne @CRTCeng No different than what happened to the airline industry in Canada.At one tim? https://t.co/fHcdnarBK3,relPoCoTex,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 11:33,Watching White Lotus season 2 and the most real moment in tv history just happened. Lost luggage passing through Fi? https://t.co/A7e0dHmhXk,Leaferbyblood,0,0,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-09 11:28,We are biometric scanned with airlines in the USA all the time. What Air Canada is about to do is not new Canada.,megbzk,0,13,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 11:27,@AirCanada It is Critical reminder for your negligence act that I traveled from Calgary to Delhi business class lan? https://t.co/tg4Skrr7ta,charanj04921563,0,0,en,India,NULL,NULL,22.3511148,78.6677428
2023-02-09 11:11,@merlemassie @WestJet Usually that's an Air Canada thing!,JustTryin2GetBy,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 11:10,@WTIBull Air Canada won?t go bankrupt. Their sales of ?lost? luggage will keep them afloat.,TrashMcOiltrash,1,11,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 11:07,@ArchieWells17 I agree. I think also air Canada and the American Airlines will do really well here too as the Asian? https://t.co/BoLY3U2UIQ,Gatwick1Airport,0,0,en,United Kingdom,England,London,51.4680988,-0.0666715
2023-02-09 10:42,the helpline and meanwhile i was running in circles trying to find someone from PIA. The help desk at Terminal 3 sa? https://t.co/Np7wisrzm1,Hunain,0,0,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 10:42,in Toronto and getting done with the immigration when i went to Air Canada counter for the connecting flight i was? https://t.co/MKAbJG6FRc,Hunain,0,0,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 10:42,Air Canada and they were not able to find the booking. I emailed PIA called them told them exactly that but i was? https://t.co/VCG5s6Etnn,Hunain,0,0,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 10:22,I am going to keep posting about Porter airlines until WestJet and Air Canada literally go bankrupt. Porter stret? https://t.co/jCyEwNalJF,WTIBull,0,75,en,Canada,Alberta,Calgary,51.0621109,-114.1197122
2023-02-09 10:15,air Canada have kept me on hold for over an hour and a half so far - what crappy customer service,gillianmather2,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 10:14,@AirCanada if I have upgraded to business on an air Canada flight to YVR - am I able to use the YVR AC lounge until? https://t.co/UYNC42ScJK,batujet,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 9:50,@merlemassie @WestJet Very disappointing. I've always had good experiences with them (unlike Air Canada). @WestJet? https://t.co/mu5fU7pfUK,TheresaLubowitz,0,2,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-09 9:42,@AirCanada dozens in line with no one at the counters at fll. Great job Air Canada https://t.co/kgUFa8WEH9,Nacorom,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 9:42,Air Canada Launches Digital Identification. No thank you very much.  https://t.co/iyjHD7GAdu,HeresyYyc,5,18,en,United Kingdom,England,Norwich,52.62072695,1.29111965
2023-02-09 9:30,@bankofcanada According to Canadian companies like Air Canada - all of them.Shouldn't you guys be reprimanding or? https://t.co/ILMsk9mxGc,jayberjay,0,12,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-09 9:11,ACA849   Air Canada   C-FNOI   Boeing 787 9 Altitude: 33975 ft   Distance: 13.98 km Speed: 414 mph   Squawk: 2547? https://t.co/655PPVgw3Q,abovestockport,0,0,en,United Kingdom,England,Stockport,53.407901,-2.160243
2023-02-09 8:51,Air canada can fuck so far off,emmaswalls,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 8:45,Air canada just changed my flight back from LA and it?s absolutely awful WHAT THE FUCK,emmaswalls,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 8:22,It is literally a nightmare using Air Canada?s credit to re-book a flight with their partner RBC Rewards. I spent h? https://t.co/2HmlqXhp28,smartanan12,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 8:18,@mindingottawa @JustinTrudeau @PrivyCouncilCA @PrivacyPrivee Never mind. PM Trugrope will  have air Canada run a di? https://t.co/K6wP77ATX0,JohnPow33874959,4,5,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 8:06,@Wine709 @WestJet @AirCanada @RBC @MastercardCA Absolutely. Air Canada liked this tweet and my first thought was ?N? https://t.co/bYjdD1xPrf,PaulDurdle,0,0,en,Canada,Newfoundland and Labrador,St. John's,47.5614705,-52.7126162
2023-02-09 8:06,B.C. man loses COVID test battle with Air Canada: B.C.?s Civil Resolution Tribunal has rejected a man?s claims that? https://t.co/9xbLVVJq0s,BIVnews,0,1,en,Canada,British Columbia,Vancouver,49.2608724,-123.113952
2023-02-09 7:55,Are you kidding me?   https://t.co/0YY2hfgE7P,JohnPow33874959,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 7:24,Start packing your bags for your favourite destination (or two). Air Canada Increases Europe Service With Added F? https://t.co/s98lVNNAVc,georgeferreira5,0,0,en,Canada,Quebec,Montreal,45.5031824,-73.5698065
2023-02-09 7:18,Air Canada / Jazz #7725 (DH8D) departed CFB Goose Bay (Goose Bay) (YYR) at 08:18AM AST enroute to Halifax Int'l (YH? https://t.co/uEnJKjgI44,YYRAirport,0,0,en,Canada,Newfoundland and Labrador,Happy Valley-Goose Bay,53.2961344,-60.40884022
2023-02-09 6:59,@PEIPolNews Damn Air Canada,PaulBurtt,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 6:33,Earn Bonus Aeroplan Points on Flights To/From Ontariohttps://t.co/yVErALCjK1 https://t.co/JvhwZifKbY,upgradedpoints,0,0,en,United States,Texas,Austin,30.2711286,-97.7436995
2023-02-09 6:27,?? C-FRSE #AIRCANADA #ACA887 VIE-YYZ: 2.1mi away heading W travelling 520mph @ 31975ft [Air Canada - #BOEING 787-9? https://t.co/P4oMYGh18t,AboveSESKU,0,0,en,United Kingdom,England,Wakefield,53.59903555,-1.288924071
2023-02-09 5:17,@Fisherlady111 JT is pushing hard on digital ID. THIS NEEDS TO STOP!! Have you not noticed when entering in grocery? https://t.co/YEQINNNIZx,nowayout242,1,2,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 4:58,Air Canada left 1/3 of my checked luggage in Pearson and the other 2/3 in LAX ?,_sherriemae,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 4:55,@BillPlaschke Couple that and he had to attend 4 years of college before qualifying for the NBA. The fact that defe? https://t.co/E9MegkLyFt,firstboozoever,0,0,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-09 4:18,@AirCanada IM NOT GETTING AND REPLIES TO MY EMAILS. IM GETTING MENTALLY TORTURED BY AIR CANADA. MY BAG IS STILL MIS? https://t.co/Q5RbAMSj9d,SavleenArora2,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 3:58,Final Approach and Landing at Heathrow ... https://t.co/cnkd0WP9Lt #Akita #AkitaDestinations #AkitaTour? https://t.co/LltSDGK0Wf,alojapan,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 2:45,@impotentrageyyc Honestly them selling the planes is... I dunno. That's a judgement call IMO. I can't imagine a sce? https://t.co/i39mWC0GCv,OSTBear,0,0,en,Canada,Alberta,NULL,55.001251,-115.002136
2023-02-09 2:10,Hey @AirCanada I was advised to take up a hotel accommodation by an Air Canada rep. when I missed the connection fl? https://t.co/MFaJ0nNcLP,WizardofVJ,0,5,en,Canada,Alberta,Calgary,51.0456064,-114.0575418
2023-02-09 2:08,#OTD 2010 @MariahCarey performs her Angels Advocate Tour at the Air Canada Centre in Toronto Canada. https://t.co/UcIxNWKULx,allidoislovemc,8,34,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 1:15,@AirCanada @capitalone booked flight thru capital one travel on Air Canada. AC changed my flight now AC is saying t? https://t.co/OkRkGukhny,JhingranAmit,1,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 1:04,@ManiacVijay You could:1. Call Vistara and ask2. Check availability at United or Air Canada (may not be accurate always),drgrudge,0,0,en,India,Tamil Nadu,Chennai,13.0836939,80.270186
2023-02-09 1:03,@MarkDSo76730579 @WestJet Westjet is dead to me..I'm flying air canada or porter into he future.,sea_is_angry,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 0:39,@rupasubramanya Air Canada. Pilots walked off a fully loaded plane. It was late Friday night. No other crew to be f? https://t.co/ijGyqEqwEm,hozmeister1,0,1,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-09 0:24,@PierrePoilievre Government of #Canada Air Canada &amp; 2 major #Canadian airports have partnered with World Economic? https://t.co/fkKT9JsC2K,ProtestBc,1,1,en,Canada,British Columbia,NULL,55.001251,-125.002441
2023-02-09 0:20,@Fisherlady111 Guess Air Canada is out?,JaneDoe35997683,1,7,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 0:07,@CTVMontreal That's a mistake for probably many workers. I worked in the sheet metal Dept. at Bombardier making the? https://t.co/nTtqboYKBC,channel_clear,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-09 0:03,@M3_Frxnk Try Aerlingus transiting through Dublin or Air Canada through Toronto.,Jayo1987,0,1,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-08 23:56,There's a new Air Canada. https://t.co/6rnR46nynT,RobWong34,0,2,en,Canada,Ontario,Innisfil,44.1856105,-79.6641621
2023-02-08 23:53,@AirCanada Hi I?ve been DMing you since last Thursday asking for an Air Canada email address to file a complaint.? https://t.co/icVO1qv6xA,IndraJeet_G,0,3,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 23:50,Air Canada strikes again! Fly Sheadon Fly #RipCity,NattyCampbell1,0,0,en,United Kingdom,England,London,51.5073359,-0.12765
2023-02-08 23:40,Just say NO ? ? ? Air Canada Launches Digital Identification System | Prince of Travel https://t.co/LobJxei1TG,Fisherlady111,86,136,en,Canada,British Columbia,White Rock,49.0235357,-122.797924
2023-02-08 23:30,? Are you planning a trip to #Canada? Pack your bags because Air Canada is back again with some amazing flight fare? https://t.co/IW2MegwJiM,BrightsunIndia,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 23:18,@SueMeyerKC @dog_rates @s_nylen I know that Air Canada now allows dogs up to a particular weight in the cabin. Ther? https://t.co/EzcZtrhv7Z,SueTurn31295605,0,3,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 22:49,https://t.co/xWonlrhPH6New Trip Report Posted!!!! Check this out on one of Air Canada?s old livery trip report https://t.co/4fcJw41K6i,TAirspotter,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 22:46,@rupasubramanya Try calling air Canada it can take days.  Their reviews are hundreds of the same experience,MyMuskokaLife,0,0,en,Canada,NULL,NULL,61.0666922,-107.991707
2023-02-08 22:35,@rupasubramanya Air Canada! When a flight from Colombo to Toronto got halted in Delhi due to fog and everyone force? https://t.co/0lYtKNRhDO,feistyredhair,0,0,en,Canada,Ontario,NULL,50.000678,-86.000977
2023-02-08 22:27,@GroseAndrew @AirCanada Every ingredient in that ?omelette? is super cheap just like bail out Air Canada,Rustang80,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 22:00,#WATCH: A mouse was spotted waiting for its flight in the Air Canada business class lounge https://t.co/JX55bXuFTv,6ixbuzztv,9,80,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-08 21:48,Air Canada Increases Europe Service With Added Flights and Frequency | TravelPulseAir Canada's new route to Toulous? https://t.co/KOrOyv0FNe,TSIUSA,0,0,en,United States,Texas,Dallas,32.7762719,-96.7968559
2023-02-08 21:44,Finally got to check out Drop The Needle doc! @CanterburyPro On an Air Canada @AirCanada flight back from Costa R? https://t.co/nEaLwFYQ4x,scotturner,2,7,en,Canada,Ontario,Burlington,43.3248924,-79.7966835
2023-02-08 21:31,@KimonaRamona @upthesaoirse @ztisdale I was working age at the time and went to Atlanta. Now I?m in a small town o? https://t.co/F2ZDpxBbLu,DKNExCDN,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 21:04,Why is the Air Canada Aeroplan customer service line so slow at replying to my call? 2.5 hours on hold and counting? https://t.co/B0ypHvxEu3,4epicomm,0,0,en,Canada,Ontario,Oakville,43.447436,-79.666672
2023-02-08 20:57,Air Canada 70 go around?? https://t.co/EEb57SIfDK,MohamedMoukht17,0,1,en,Egypt,Cairo,Cairo,30.0443879,31.2357257
2023-02-08 20:44,@elliotdeal1 @DefMon3 A little less than 50 years ago on an Air Canada flight I was seated beside a Russian a bi? https://t.co/MBY9g8AGrd,tedrobak,0,1,en,Canada,New Brunswick,Island View,45.94845575,-66.65302242
2023-02-08 20:40,@CTVVancouver Too many managers. Every health authority needs to purge 25%-33% of management.  My wife and sister a? https://t.co/QovL4g69HA,HomerErotica69,0,8,en,Canada,British Columbia,White Rock,49.0235357,-122.797924
2023-02-08 20:31,@rasselin66 Air Canada is now a private corporation,nspector4,0,0,en,Canada,British Columbia,Victoria,48.4283182,-123.3649533
2023-02-08 20:07,Canada?s incumbent airlines fortify their strategies for a post-pandemic marketCanada?s start-up low cost airline? https://t.co/U7KxgNDAHY,4Eva_An_Eagle,0,0,en,United Kingdom,England,Birmingham,52.4808348,-1.9142353
2023-02-08 19:50,@SparkzDesign @lilllian444 You need some complimentary air canada headphones? https://t.co/fzS5TmC4oV,ItMeBlaine,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 19:50,What do Slafkovsky and Air Canada have in common?They both operate in Montreal and can't speak french ? https://t.co/KiqvPsTFPv,L4PatNadeau,1,4,en,Canada,Quebec,Montreal,45.5031824,-73.5698065
2023-02-08 19:35,@TRyanGregory Just back from Australia on Air Canada plane with 10 percent of passengers and 1 crew member wearing? https://t.co/DphVUKTHS8,heatherclay29,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 19:27,Westjet is so different than Air Canada. And my cabin crew was Jenny Lenny Kenny and Mikey.I prefer AC but WJ i? https://t.co/TQxjQaZ8u4,officialAudra,0,4,en,Canada,Alberta,NULL,52.3865007,-113.7831286
2023-02-08 19:18,@rupasubramanya 5) Then hubby and I were supposed to fly Air Canada on Jan 27 at 8:20am. Everyone sat on the plane? https://t.co/DEOJw30oR7,Terry95694228,0,1,en,Canada,Ontario,NULL,50.000678,-86.000977
2023-02-08 19:00,February 8 update sees eight new bonuses from:?? Air Canada Aeroplan?? Air France KLM Flying Blue?? Best Western? https://t.co/ZtAZ1QqSjA,FFBonuses,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 18:55,2/ suppliers in Canada ?? to aid us in our relief effort. We were equipped with the best equipment available in 198? https://t.co/C6T4UbYSnW,ve6dpa,0,21,en,Canada,Alberta,Calgary,51.0456064,-114.0575418
2023-02-08 18:54,@rupasubramanya 1) Our son who serves in the Canadian Navy was booked to fly Air Canada from Pearson to Victoria BC? https://t.co/r4C40P4JAH,Terry95694228,0,0,en,Canada,Ontario,NULL,50.000678,-86.000977
2023-02-08 18:40,@dorfman_p The study was apparently for Clean Air Canada by Dunsky Energy + Climate Advisors. Nothing in the articl? https://t.co/8vFtCQC50T,CBorglum,0,1,en,United States,Colorado,NULL,38.7251776,-105.607716
2023-02-08 17:49,Managed a few under the high cloud today Air Canada 777-333(ER) C-FITU FRA-YUL 32000ft #P1000? https://t.co/UKOs6GatFt,Sx60Contrails,1,6,en,United Kingdom,England,Oldham,53.523141,-2.1226762
2023-02-08 16:37,@Zone3Garden They're not going to do anything meaningful.  This is the judiciary APPOINTED by politicians that to? https://t.co/P6u9OnFUba,JimmyCYQL,1,2,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 16:30,I banned @AirCanada for their shitty nonchalant service but found @WestJet through @Delta and found out that Air Ca? https://t.co/gwjeZOy7OX,DoctorRahiMD,0,0,en,United States,California,Beverly Hills,34.0696501,-118.3963062
2023-02-08 16:01,After a months-long hunt that involved the police and endless wrangling with Air Canada the newlyweds found out th? https://t.co/wbLJVKqqcf,PCMag,1,0,en,United States,New York,New York,40.7127281,-74.0060152
2023-02-08 15:54,@buddybaconblog @dondarlingSJ @AirCanada Air Canada is a private enterprise! It?s hasn?t been a crown corporation in decades.,RNBR99,0,0,en,Canada,New Brunswick,Saint John,45.278752,-66.058044
2023-02-08 15:18,@rupasubramanya Standing in line to check a bag at Pearson for so long I missed the check in deadline (it was an ex? https://t.co/O3Ilg8AYlu,kenchurchill4,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 15:05,@IngrameThomas ?? Hello Air Canada do you have room for 1 single to Calgary!.... another one who's as daft as a brush!,IanABNe,0,1,en,United Kingdom,Scotland,NULL,57.82599445,-6.967600661
2023-02-08 14:58,@rupasubramanya Air Canada cancelled my flight out of Las Vegas at midnight. On hold with Customer service until 3A? https://t.co/X2dpmqyC9Y,IMektin,0,0,en,Canada,British Columbia,Duncan,48.7786872,-123.7080446
2023-02-08 14:30,@sheilawalker73 @rupasubramanya US airlines notorious for being bad but also lots focused on cost cutting.  Best ai? https://t.co/x65XrW9UDM,mileslunn,0,0,en,Canada,British Columbia,Vancouver,49.2608724,-123.113952
2023-02-08 14:30,After months of tracking their lost luggage with an AirTag calls &amp; retrieval attempts a couple was stunned to lea? https://t.co/2eox6jlDKv,NSL_Photography,0,0,en,United States,NULL,NULL,39.7837304,-100.445882
2023-02-08 14:23,@rupasubramanya Air Canada..after canceling flights to and from Calgary...,SharonT20519250,0,3,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 14:08,Dear Air Canada this is my luggage tag I have been without my bag since February 5th. I am in Puerto Vallarta for 1? https://t.co/qX6jUsQGHp,ValentiniHair,0,1,en,Canada,Ontario,Guelph,43.5493393,-80.2557627
2023-02-08 13:41,@thetomham @thelangcat Until I saw 'gilet' used here on Twitter by you and @AlanJLSmith I had no idea that the ter? https://t.co/pm6dhvmgij,moseleywilliams,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 13:18,@rupasubramanya Air Canada Toronto on a return trip from Dubai,johnrezzz,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 13:11,@rupasubramanya Has to be Air Canada Christmas Eve.,Frankie01966,0,3,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 13:11,So it begins.Completely 'optional'......For now.....https://t.co/1xVkC6bv7B,Bluize69,0,0,en,Canada,Ontario,Mississauga,43.5896231,-79.6443879
2023-02-08 12:39,Ilan Derech (b. 1990 Mexico) is a multidisciplinary artist who combines street photography and cinematography.He? https://t.co/udUikPhOY0,solanaspaces,7,49,en,United States,Florida,Miami,25.8140246,-80.1928599
2023-02-08 12:37,@AirCanada When mr sidhu reached at airport air canada denied for boarding due to name is not update .if Lufthansa? https://t.co/RWL7rilqaU,cneetu47,0,0,en,India,Punjab,NULL,30.9293211,75.5004841
2023-02-08 12:18,@AirCanada we made tickets from agency but by mistake they put wrong name Correct ?- Sidhu /Wrong Sihdu.. we called? https://t.co/pLUEfS8Bvf,cneetu47,0,0,en,India,Punjab,NULL,30.9293211,75.5004841
2023-02-08 12:13,@ConcordiaVision @MGreenePhD Not helped by Air Canada only having *one* direct Toronto-Tampa flight this year...,BenWolfeVision,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 12:12,Air Canada donation of couple's missing luggage raises ...  https://t.co/ZjvqhNMQfL,MargJoyce,0,0,en,Canada,Ontario,Old Toronto,43.6534817,-79.3839347
2023-02-08 12:08,@StevenT65674368 Air Canada is garbage. They'll cancel flights due to weather (cold) while other airlines are fl? https://t.co/kHCi0kWJZW,JustTryin2GetBy,0,1,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 12:02,@WestJet The best part of flying with Westjet was that it allowed me to get frequent flyer status with Air Canada i? https://t.co/dZQB0uX5QM,king_of_thougts,0,2,en,Canada,British Columbia,Vancouver,49.266479,-123.1386694
2023-02-08 12:00,@StillHatesIt Air Canada gate coming out of Vegas has this already. Look into camera and gate opens. Or you could goto agent.,inthe250_,0,3,en,Canada,British Columbia,Kamloops,50.6758269,-120.339415
2023-02-08 12:00,Air Canada said a man's COVID-19 tests weren't appropriate for his final destination and refused to board him. https://t.co/WxAEfTVfFd,DeltaOptimist,0,0,en,Canada,British Columbia,Delta,49.0898333,-123.0411145
2023-02-08 11:59,Literally free WiFi at pretty much every business these days. Pay @AirCanada hundreds of dollars for a plane ticket? https://t.co/48HVTfSQyT,StaticChu,0,0,en,Canada,Newfoundland and Labrador,NULL,47.6623535,-56.1559391
2023-02-08 11:57,@TuneLuvr @AirCanada @WestJet I flew Westjet a lot so they put me in this online customer advisory group. Every tim? https://t.co/CLg7SWi5yk,king_of_thougts,0,2,en,Canada,British Columbia,Vancouver,49.266479,-123.1386694
2023-02-08 11:55,@FlySwoop First message has a restarted bot named Donna. Your airline is a scam. Not only you cancelled at last mom? https://t.co/JGX2zQlxXz,DarpannS,0,0,en,NULL,NULL,NULL,NULL,NULL
2023-02-08 11:06,@jb108822 I saw Icelandair do that as do their new(ish) budget airline Play so that's an option. I was meant to l? https://t.co/AGSBHrbGq2,applepiedash,0,0,en,NULL,NULL,NULL,NULL,NULL
